User ID,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Electricity_Bill,Water_Bill,Gas_Bill,Internet_Bill,Total_Utility_Cost,Followers,Posts,avg_sentiment_last_month,positive_post_ratio,negative_post_ratio,neutral_post_ratio,sentiment_volatility,Groceries,Entertainment,Healthcare,Transportation,Savings,Total_Expenditure,Risk
720,34,male,3,own,little,rich,1337,9,radio/TV,3090,1741,2214,711,7756,4361,491,0.415670194,0.346524168,0.564231817,0.089244015,0.575790944,8980,2517,4510,5189,12976,34172,bad
721,24,female,2,rent,rich,moderate,433,6,education,1563,1231,2826,2251,7871,7748,328,0.087076435,0.397612379,0.850574528,-0.248186907,0.400998274,7324,6649,1087,6640,8985,30685,bad
722,24,female,1,own,little,little,1228,12,car,4824,594,1601,1419,8438,9650,421,-0.836549309,0.264276263,0.201528378,0.534195359,0.567381423,9958,7248,1446,6091,6425,31168,bad
723,66,female,1,own,quite rich,moderate,790,9,radio/TV,3095,1054,1850,1254,7253,5215,69,-0.083398717,0.205332939,0.934433039,-0.139765977,0.277800315,4572,3133,2507,4737,7488,22437,good
724,21,female,2,rent,little,NA,2570,27,car,1419,1694,706,1072,4891,4737,344,-0.030607426,0.483039698,0.689087654,-0.172127351,0.824656958,6615,5996,1408,3552,7852,25423,bad
725,41,female,1,own,rich,NA,250,6,car,505,485,1178,1183,3351,4954,231,-0.66845092,0.268533756,0.823273213,-0.091806969,0.267199259,6222,2439,1438,5580,4450,20129,good
726,47,male,1,own,quite rich,NA,1316,15,radio/TV,967,1569,2951,1672,7159,3277,46,0.891396294,0.287461665,0.556190693,0.156347642,0.176469661,5323,6888,3878,5920,10888,32897,good
727,25,female,2,rent,little,little,1882,18,radio/TV,4670,936,2715,2370,10691,7830,486,0.699950743,0.656756063,0.779516701,-0.436272765,0.492621424,5074,3145,2393,5543,6002,22157,bad
728,59,female,2,rent,little,moderate,6416,48,business,503,1591,407,1951,4452,2280,287,0.338044675,0.968537332,0.016200397,0.015262271,0.692476696,6188,3169,4814,1811,6696,22678,bad
729,36,male,2,own,rich,rich,1275,24,business,1145,1966,2955,1322,7388,4992,205,-0.075408878,0.603637201,0.818380425,-0.422017625,0.493945142,4022,2148,4122,5924,4553,20769,good
730,33,male,2,own,little,moderate,6403,24,radio/TV,617,1560,875,1006,4058,7143,413,-0.176468917,0.076979467,0.040138859,0.882881674,0.349078719,3338,3918,2321,5638,6435,21650,good
731,21,male,1,rent,little,little,1987,24,radio/TV,3428,829,1720,1156,7133,237,361,0.301946934,0.075583614,0.889913376,0.03450301,0.602354066,5534,5953,749,4735,3198,20169,bad
732,44,female,1,own,little,moderate,760,8,radio/TV,3051,1875,2611,859,8396,6427,493,0.090863739,0.951423221,0.991962747,-0.943385968,0.412302102,2008,5703,4144,2928,1733,16516,good
733,28,female,2,rent,rich,NA,2603,24,car,4789,320,884,1030,7023,3572,251,-0.875453788,0.29729079,0.294067462,0.408641748,0.939580921,8127,7038,4319,3641,5601,28726,good
734,37,female,2,own,little,NA,3380,4,car,1346,1210,1304,1475,5335,5549,333,0.025005298,0.092066986,0.210318556,0.697614458,0.930380626,5807,7963,2852,1062,3929,21613,good
735,29,female,0,own,NA,moderate,3990,36,domestic appliances,3262,1166,958,924,6310,2932,228,0.612807234,0.599044587,0.765363364,-0.364407951,0.552134638,3587,1108,2557,2255,1168,10675,good
736,23,female,3,rent,little,moderate,11560,24,car,1641,1093,2367,1682,6783,3679,201,-0.081520245,0.623648778,0.253026341,0.123324881,0.395095595,3176,7926,4534,3598,3759,22993,bad
737,35,male,1,own,moderate,little,4380,18,car,2310,1843,2685,1428,8266,6071,26,-0.896086845,0.64850482,0.865562383,-0.514067203,0.763419173,7225,2343,1913,6342,12700,30523,good
738,45,male,3,own,little,NA,6761,6,car,1223,399,1527,2227,5376,4264,21,0.572556399,0.267402028,0.102842592,0.62975538,0.133041649,5875,7099,4255,2044,4859,24132,good
739,26,female,1,rent,moderate,moderate,4280,30,business,724,1051,1633,2179,5587,8041,415,-0.597272436,0.015110684,0.125955196,0.858934119,0.527292105,2557,6462,3241,4378,1861,18499,bad
740,32,male,2,own,moderate,little,2325,24,car,4708,777,867,1768,8120,5669,410,-0.48275833,0.965015369,0.979151555,-0.944166925,0.402691055,7497,7606,3448,6785,1347,26683,good
741,23,male,1,own,little,moderate,1048,10,radio/TV,2548,1922,2833,1937,9240,4400,403,-0.670587293,0.250893046,0.673838898,0.075268056,0.928482297,3316,4740,2845,1301,7532,19734,good
742,41,male,2,own,NA,NA,3160,21,radio/TV,4915,1621,1247,1782,9565,6369,383,-0.33956987,0.676026288,0.846887224,-0.522913512,0.110802725,5177,7546,4321,2170,2464,21678,good
743,22,male,2,own,quite rich,little,2483,24,furniture/equipment,2073,1239,2834,1343,7489,3918,202,0.513503011,0.70662987,0.324329377,-0.030959247,0.597533388,8243,3014,1992,3006,8889,25144,good
744,30,male,3,own,NA,little,14179,39,furniture/equipment,2328,825,658,1315,5126,2006,31,0.038771719,0.610007417,0.67648375,-0.286491167,0.766597223,2831,6444,3949,6004,6312,25540,good
745,28,male,1,own,little,little,1797,13,business,2417,633,682,894,4626,6354,483,-0.590237452,0.312907394,0.594241827,0.092850778,0.536516189,5035,2436,3997,2978,11460,25906,good
746,23,female,2,rent,little,little,2511,15,car,4734,301,2049,1188,8272,860,129,0.755660156,0.271096254,0.60315012,0.125753626,0.176862727,2700,5655,3494,3380,3890,19119,good
747,37,female,1,own,little,little,1274,12,car,2526,674,2298,856,6354,7930,219,0.75916371,0.597668283,0.68253246,-0.280200742,0.975215251,4131,2668,4880,2240,12600,26519,bad
748,26,male,2,own,NA,NA,5248,21,car,4244,592,439,1309,6584,7450,315,0.74115685,0.866095634,0.575359173,-0.441454807,0.566209388,6284,4421,3163,1098,14874,29840,good
749,33,male,2,own,little,NA,3029,15,car,1401,1136,2933,1949,7419,6338,279,-0.522407577,0.946733729,0.429062369,-0.375796098,0.65276762,3921,2570,3351,5926,8181,23949,good
750,49,female,2,own,little,little,428,6,furniture/equipment,2539,1304,2667,1111,7621,6190,201,-0.097521312,0.105905804,0.275922694,0.618171501,0.312948804,6939,7110,2941,6642,1900,25532,good
751,23,female,1,own,little,little,976,18,car,509,852,1414,1928,4703,6131,184,0.969979312,0.154828613,0.768581331,0.076590056,0.535148277,6430,5243,3672,6306,3365,25016,bad
752,23,female,1,rent,moderate,moderate,841,12,business,760,617,1012,1802,4191,7787,294,0.544024953,0.944736259,0.22627243,-0.171008689,0.486234543,5456,5340,1977,5813,11303,29889,good
753,25,female,2,own,little,NA,5771,30,radio/TV,2173,1825,2315,1847,8160,9191,213,-0.945665158,0.736535228,0.692354306,-0.428889534,0.167406258,3627,4121,2039,5762,1503,17052,good
754,55,male,2,free,rich,NA,1555,12,repairs,2719,680,1087,1170,5656,8572,173,-0.869590817,0.882993825,0.233332823,-0.116326647,0.195544318,4128,5250,1753,5186,6726,23043,bad
755,32,female,2,rent,NA,little,1285,24,car,2560,1946,1012,1941,7459,1987,260,-0.072137246,0.202632634,0.62533017,0.172037196,0.853725268,3379,6767,2973,2468,11358,26945,bad
756,74,male,0,own,little,rich,1299,6,car,4213,313,2707,1215,8448,3366,236,0.818440412,0.587585871,0.747078267,-0.334664138,0.315837957,6279,5659,2373,4183,14819,33313,good
757,39,male,2,free,NA,rich,1271,15,radio/TV,2119,803,2813,2325,8060,766,445,0.077403596,0.701139594,0.218713889,0.080146517,0.275462444,9861,3073,2889,5598,14730,36151,bad
758,31,male,2,own,little,NA,1393,24,car,820,530,2181,1827,5358,4288,390,-0.004374984,0.680111885,0.059943301,0.259944814,0.554420306,6120,7424,2838,3016,5362,24760,good
759,35,male,2,own,little,little,691,12,car,1842,1407,2210,1092,6551,771,469,-0.7890526,0.408151691,0.130973743,0.460874566,0.791872418,2534,4028,4158,1768,3331,15819,bad
760,59,female,2,own,NA,NA,5045,15,car,2876,429,2991,1330,7626,6877,16,0.313560209,0.015394892,0.605996967,0.378608141,0.155751867,6033,2358,1639,6291,4011,20332,good
761,24,female,2,rent,little,little,2124,18,furniture/equipment,3332,1137,1947,2368,8784,7670,38,0.644206321,0.582926057,0.849446406,-0.432372463,0.619127128,6896,1356,3909,4606,7005,23772,bad
762,24,male,1,own,little,little,2214,12,radio/TV,3324,1468,2330,1307,8429,8056,404,-0.239159985,0.253101539,0.044996821,0.70190164,0.207289399,3447,7124,3459,6799,3954,24783,good
763,30,male,3,free,NA,NA,12680,21,car,2494,1190,1552,1679,6915,5224,42,0.551223702,0.450254246,0.734151259,-0.184405505,0.132814946,3527,7771,2825,6580,4752,25455,bad
764,27,male,2,own,moderate,NA,2463,24,car,3458,327,974,1133,5892,5685,143,0.928953308,0.957581015,0.341318646,-0.298899661,0.147469557,2906,3508,1079,3583,11505,22581,good
765,40,male,1,own,little,moderate,1155,12,radio/TV,2538,365,2310,2054,7267,4877,376,-0.592467082,0.399035318,0.47852837,0.122436312,0.850747697,3534,4945,2170,5959,10169,26777,good
766,31,male,1,own,little,little,3108,30,furniture/equipment,3990,1486,1412,1866,8754,4000,88,0.046659262,0.839801607,0.92885955,-0.768661157,0.206175235,2385,4389,1901,2859,11716,23250,bad
767,31,female,2,rent,NA,NA,2901,10,car,4177,1552,1069,1239,8037,6777,425,-0.425724084,0.188540606,0.331971505,0.47948789,0.140636228,9311,2666,2579,3575,6423,24554,good
768,28,male,2,rent,little,moderate,3617,12,furniture/equipment,1618,560,668,977,3823,7081,444,0.585708838,0.672460498,0.465336934,-0.137797432,0.494109898,3950,5985,3215,2419,2738,18307,good
769,63,male,1,own,little,NA,1655,12,radio/TV,2104,1772,1683,932,6491,6476,468,0.155186732,0.977006954,0.013682415,0.009310631,0.859594125,9370,5066,2733,4101,10889,32159,good
770,26,female,2,rent,NA,little,2812,24,car,4527,1747,1323,2252,9849,623,67,0.269164835,0.101893101,0.08159872,0.816508179,0.336167539,9616,5526,632,4209,14974,34957,good
771,25,female,3,own,little,little,8065,36,education,735,759,1525,2294,5313,2493,480,0.595828319,0.008319942,0.258591591,0.733088467,0.479541356,7756,1002,2113,2164,4553,17588,bad
772,36,male,3,own,little,NA,3275,21,car,2469,1999,1929,1813,8210,2693,35,-0.208059055,0.433582793,0.027852241,0.538564967,0.135930279,3310,5865,4477,1720,6893,22265,good
773,52,male,2,own,moderate,NA,2223,24,radio/TV,4929,600,2158,2215,9902,7340,491,0.830180137,0.092625483,0.631375326,0.275999191,0.504170663,2511,4281,2823,6575,1363,17553,good
774,66,male,0,free,quite rich,rich,1480,12,car,2408,1218,1994,1922,7542,7037,439,0.066057734,0.74838435,0.426398357,-0.174782706,0.619851773,3792,3926,2122,6387,8248,24475,good
775,25,female,2,rent,NA,little,1371,24,car,875,1626,646,1061,4208,6290,235,-0.684090354,0.914548664,0.548145203,-0.462693867,0.613816348,8197,7295,1994,5391,3226,26103,bad
776,37,male,2,own,little,NA,3535,36,car,4030,586,1960,2164,8740,5340,294,0.391798236,0.434020973,0.174647186,0.391331841,0.399184023,2084,7292,2490,5903,2795,20564,good
777,25,female,2,own,little,little,3509,18,radio/TV,3135,1718,2578,725,8156,6593,13,0.586522701,0.258711642,0.295932029,0.445356328,0.383979863,9972,7976,4179,5565,5636,33328,good
778,38,male,3,own,rich,NA,5711,36,car,2070,1333,2800,1748,7951,2978,474,-0.366476646,0.434403319,0.663824475,-0.098227794,0.195961257,9755,3677,3875,1011,5510,23828,good
779,67,female,2,own,little,moderate,3872,18,repairs,3060,929,2643,2117,8749,4243,108,0.714358514,0.723447818,0.965302724,-0.688750541,0.430118489,6931,5731,1371,3765,10822,28620,good
780,25,male,2,own,little,moderate,4933,39,radio/TV,3891,569,2339,1206,8005,3744,406,0.81228651,0.009054162,0.050416774,0.940529065,0.189545202,4194,6062,3017,1173,7976,22422,bad
781,60,male,2,own,rich,NA,1940,24,car,3465,891,1329,2024,7709,4532,498,-0.446191025,0.589453989,0.890384321,-0.47983831,0.78993635,9028,2819,4615,3891,13581,33934,good
782,31,male,1,own,little,moderate,1410,12,education,4143,1928,626,2062,8759,1376,48,0.967042945,0.613291685,0.576881201,-0.190172886,0.969646868,5102,6506,1815,3509,10878,27810,good
783,23,female,1,own,moderate,moderate,836,12,car,4350,1143,664,966,7123,5911,280,-0.718576944,0.637688247,0.563919567,-0.201607814,0.973067011,5849,1749,1066,4423,10835,23922,bad
784,60,male,3,own,NA,moderate,6468,20,car,1372,1161,1795,1160,5488,402,384,-0.595968663,0.24202208,0.500278535,0.257699385,0.878563989,9410,3379,2497,4654,5409,25349,good
785,35,male,1,own,rich,moderate,1941,18,business,1752,1684,1857,2416,7709,738,294,-0.631550322,0.714052723,0.069394086,0.216553191,0.640712934,4083,3219,4262,6249,6994,24807,good
786,40,male,2,own,quite rich,NA,2675,22,radio/TV,1814,1580,1045,1155,5594,155,166,0.78797942,0.091391486,0.089876852,0.818731662,0.730779128,9462,3030,1607,6122,7847,28068,good
787,38,male,2,own,NA,NA,2751,48,car,3398,432,2658,2083,8571,8817,84,0.308585105,0.199270336,0.600912006,0.199817658,0.356685222,4931,3077,2288,1802,2240,14338,good
788,50,male,2,free,little,moderate,6224,48,education,577,1599,1818,1791,5785,8250,381,-0.695791434,0.877470047,0.340958571,-0.218428618,0.667693378,4004,5054,1038,4391,4333,18820,bad
789,27,male,2,own,little,little,5998,40,education,3121,1271,1873,1706,7971,2225,297,-0.119353163,0.738723151,0.917268067,-0.655991217,0.510084594,8645,5552,3481,3154,2721,23553,bad
790,39,female,2,own,little,moderate,1188,21,business,4727,812,1787,1562,8888,464,139,0.23059605,0.013745554,0.406590537,0.579663909,0.533815606,8217,5123,4642,6317,11194,35493,bad
791,41,male,3,own,NA,NA,6313,24,car,1100,612,2299,2135,6146,6909,184,-0.83307183,0.24837626,0.143281459,0.608342281,0.781998904,4523,1522,943,1888,4520,13396,good
792,27,male,2,own,NA,NA,1221,6,furniture/equipment,1565,875,2904,1190,6534,4721,471,0.764832737,0.214406483,0.714718834,0.070874684,0.35372652,4603,2612,4416,3205,4574,19410,good
793,51,male,2,free,little,rich,2892,24,furniture/equipment,2636,1185,1649,1772,7242,5226,93,0.607207071,0.270806328,0.293353421,0.435840251,0.386235651,5929,4818,4186,4021,10128,29082,good
794,32,male,2,rent,quite rich,NA,3062,24,furniture/equipment,2949,1607,1381,2410,8347,5222,31,0.010413547,0.24755977,0.525470307,0.226969922,0.932177612,6118,2911,1576,1635,14704,26944,good
795,22,female,2,rent,moderate,NA,2301,9,furniture/equipment,2843,1444,1554,1263,7104,1746,468,0.934253231,0.062526296,0.697832786,0.239640919,0.150601865,2955,5324,1856,2202,6356,18693,good
796,51,male,2,free,NA,little,7511,18,car,2363,1430,987,1825,6605,1018,36,-0.164478041,0.458940517,0.900264111,-0.359204628,0.537070869,9216,1232,4589,4113,9072,28222,bad
797,22,female,1,rent,little,NA,1258,12,furniture/equipment,1818,986,875,915,4594,2897,204,0.968220638,0.732733475,0.792191195,-0.52492467,0.92152072,8991,5604,4086,1991,5221,25893,good
798,54,male,2,own,NA,NA,717,24,car,4097,1527,2221,2161,10006,6606,346,0.335839998,0.606731725,0.676361068,-0.283092793,0.649326707,2882,4210,2688,5731,13055,28566,good
799,35,male,0,own,NA,moderate,1549,9,car,4262,464,1385,2423,8534,5970,391,0.269342547,0.672871669,0.679633182,-0.352504851,0.591766367,8965,2362,2539,4165,6959,24990,good
800,54,male,2,free,little,NA,1597,24,education,2690,604,2603,2292,8189,1631,245,-0.668090209,0.081149179,0.945924644,-0.027073823,0.324769761,2651,7350,2771,2517,11114,26403,good
801,48,female,1,rent,little,moderate,1795,18,radio/TV,1492,1820,1641,1258,6211,8272,449,0.763855517,0.95149071,0.295824097,-0.247314808,0.40894794,9643,4977,968,4119,6013,25720,good
802,24,female,2,own,little,little,4272,20,furniture/equipment,3212,1955,589,858,6614,3445,101,-0.145020624,0.838491834,0.001112094,0.160396072,0.866843574,7045,1937,2391,5463,4934,21770,good
803,35,male,2,own,NA,NA,976,12,radio/TV,2692,1879,1840,1188,7599,7773,486,-0.675533188,0.805090318,0.271954559,-0.077044878,0.603296319,5333,6253,4168,4609,2423,22786,good
804,24,female,0,rent,NA,moderate,7472,12,car,1748,455,1380,1385,4968,7049,30,-0.97478496,0.822983805,0.21789138,-0.040875185,0.563267974,7468,3580,2041,5665,1069,19823,good
805,24,male,2,own,little,little,9271,36,car,3554,1690,2098,1965,9307,6982,312,0.119511367,0.932710508,0.661834585,-0.594545093,0.189621742,3548,5201,1415,3188,11378,24730,bad
806,26,male,1,own,little,moderate,590,6,radio/TV,4533,919,2115,1493,9060,2006,473,0.054799244,0.544253966,0.6337116,-0.177965566,0.114425341,6957,7364,3621,6778,12365,37085,good
807,65,male,2,own,NA,NA,930,12,radio/TV,2497,1574,2993,2476,9540,3186,366,0.438707245,0.200282018,0.593461383,0.206256599,0.96731667,8246,4200,4643,3835,3481,24405,good
808,55,male,3,free,little,moderate,9283,42,car,4187,1256,440,704,6587,8252,452,0.780516106,0.616783608,0.016243443,0.366972949,0.439287551,7246,1290,3161,1368,3277,16342,good
809,26,female,0,rent,little,moderate,1778,15,car,2651,633,2754,2319,8357,5850,93,-0.841186831,0.742881494,0.728778054,-0.471659548,0.642891756,4506,4040,838,6667,10166,26217,bad
810,26,male,2,own,little,moderate,907,8,business,4518,1965,1342,1060,8885,9005,271,0.462992981,0.737917393,0.323530412,-0.061447806,0.171743566,7112,3567,1867,1230,11960,25736,good
811,28,male,1,own,little,moderate,484,6,radio/TV,3610,1268,737,1158,6773,1162,156,-0.625176112,0.521449024,0.665055989,-0.186505013,0.714802857,3568,2580,1742,6126,8882,22898,good
812,24,male,2,own,little,little,9629,36,car,2470,810,1737,947,5964,2076,450,0.716354106,0.068458719,0.556578429,0.374962852,0.939310038,9320,2878,4484,6413,4657,27752,bad
813,54,male,2,own,little,little,3051,48,domestic appliances,697,1616,1498,2289,6100,1396,462,0.638127028,0.371112938,0.342730925,0.286156136,0.618098728,7564,6788,1999,5285,12989,34625,bad
814,46,male,2,free,little,little,3931,48,car,3126,1343,2726,2396,9591,6329,396,0.08158751,0.920766608,0.134576267,-0.055342876,0.21350379,6050,7251,1696,6329,7847,29173,bad
815,54,female,2,rent,little,moderate,7432,36,car,1702,581,1295,1645,5223,7741,266,0.420485597,0.58444891,0.094418898,0.321132193,0.623549375,8506,1073,1774,1763,13976,27092,good
816,62,male,2,own,quite rich,NA,1338,6,domestic appliances,2535,1096,2720,1121,7472,225,67,-0.371299774,0.538331943,0.831518333,-0.369850276,0.789712492,4091,1211,3516,1771,8801,19390,good
817,24,female,2,rent,little,NA,1554,6,radio/TV,977,1324,2074,2461,6836,4732,389,-0.057664202,0.268853514,0.918397542,-0.187251056,0.465774883,9466,6158,3699,4132,11243,34698,good
818,43,male,3,own,little,little,15857,36,vacation/others,1754,418,1330,714,4216,6388,431,0.643273795,0.36844892,0.649788047,-0.018236967,0.891853973,7280,1129,735,5243,5421,19808,good
819,26,male,2,own,little,little,1345,18,radio/TV,1422,1358,688,1435,4903,3696,24,-0.081469606,0.895346089,0.103434115,0.001219796,0.683814658,7565,7060,4656,2394,7956,29631,bad
820,27,male,2,own,little,NA,1101,12,car,919,497,1123,2296,4835,6268,171,-0.284403469,0.666463048,0.402027217,-0.068490264,0.909324026,2805,3076,1558,1102,10044,18585,good
821,24,male,2,own,little,rich,3016,12,radio/TV,2704,784,2719,1845,8052,9895,454,-0.011575105,0.787387027,0.7289392,-0.516326227,0.66115478,2490,3426,1572,5367,1914,14769,good
822,41,male,2,own,little,little,2712,36,furniture/equipment,3097,1382,2353,976,7808,7661,172,0.656498505,0.454345423,0.779820884,-0.234166307,0.218159175,3503,4730,3515,5845,3521,21114,bad
823,47,male,1,own,little,little,731,8,car,1620,1136,1489,2281,6526,8358,329,-0.329583905,0.630247219,0.118218622,0.251534158,0.37872254,3610,6119,3523,5149,6236,24637,good
824,35,male,3,own,little,NA,3780,18,furniture/equipment,3568,1484,882,1152,7086,332,290,-0.652476814,0.248383609,3.07E-05,0.751585672,0.281615453,7179,6918,4192,3985,4859,27133,good
825,30,male,2,own,little,little,1602,21,car,1450,1308,1335,2113,6206,9461,289,0.424028041,0.70546083,0.712137046,-0.417597876,0.917943848,8241,5151,776,4024,6669,24861,good
826,33,female,2,rent,little,little,3966,18,car,2836,990,2695,2017,8538,6471,21,0.651956425,0.427601334,0.356596176,0.21580249,0.784360061,9579,2929,1090,5137,11707,30442,bad
827,36,male,2,own,little,NA,4165,18,business,2743,1529,555,2297,7124,4306,283,-0.798725043,0.442545515,0.254481332,0.302973154,0.708758532,3801,6758,3386,1648,4720,20313,bad
828,47,male,2,free,NA,little,8335,36,car,3145,1335,1470,1297,7247,9785,280,-0.520251774,0.649322325,0.01289747,0.337780206,0.370869688,8324,2891,4596,6563,10002,32376,bad
829,38,male,2,free,NA,moderate,6681,48,business,2357,789,2358,1145,6649,8043,217,-0.71605602,0.936280621,0.540299407,-0.476580028,0.265640295,7883,2105,4052,2228,8308,24576,good
830,44,male,2,own,quite rich,NA,2375,24,business,2365,575,2901,909,6750,6991,36,-0.304117177,0.064006347,0.851150735,0.084842918,0.780805979,9199,4155,1229,3855,14363,32801,good
831,23,female,2,rent,little,little,1216,18,car,3412,992,2648,2313,9365,6838,81,-0.099298042,0.824743237,0.957631646,-0.782374884,0.526742151,3393,6954,1221,1948,14835,28351,bad
832,29,male,2,rent,little,little,11816,45,business,3353,541,2083,1413,7390,2572,69,0.497652674,0.29238311,0.565744951,0.141871939,0.303210597,7645,6088,3391,1414,10006,28544,bad
833,42,female,2,own,NA,moderate,5084,24,radio/TV,3728,1539,523,1001,6791,2839,439,0.30229517,0.443919455,0.514461328,0.041619218,0.65495978,6933,4708,1138,2991,12180,27950,good
834,25,female,1,own,little,rich,2327,15,radio/TV,4219,1574,2448,1946,10187,5501,482,0.241857135,0.021913329,0.085056385,0.893030286,0.136300467,7592,4339,1568,2400,3336,19235,bad
835,48,male,2,own,little,little,1082,12,car,3728,425,1367,2457,7977,1861,154,-0.295250107,0.301046078,0.548872802,0.150081121,0.393553229,4003,6428,1198,1310,9397,22336,bad
836,21,female,2,own,NA,NA,886,12,radio/TV,2871,516,1254,702,5343,976,102,0.682895106,0.502631243,0.379979079,0.117389678,0.521701295,7228,3282,3106,1928,12052,27596,good
837,23,female,1,rent,little,NA,601,4,furniture/equipment,3391,1629,1039,1689,7748,3912,318,-0.057425665,0.056176077,0.607135281,0.336688642,0.233162501,2922,7409,525,5904,7397,24157,good
838,63,male,2,own,little,little,2957,24,car,4256,1508,2638,2241,10643,9604,17,0.958209876,0.491095729,0.388726348,0.120177923,0.98618903,9843,3628,2937,4340,10197,30945,good
839,46,male,2,own,little,NA,2611,24,radio/TV,4725,1362,2002,1816,9905,1560,88,0.268284277,0.927110629,0.240299123,-0.167409752,0.288187628,6579,7510,2314,2091,14186,32680,good
840,29,male,2,own,little,little,5179,36,furniture/equipment,594,1546,2963,1219,6322,1833,36,-0.747470517,0.105393218,0.094965275,0.799641507,0.217317817,4720,1961,1163,3780,14517,26141,bad
841,28,male,1,own,little,NA,2993,21,car,3174,1507,841,2151,7673,1705,183,0.352355124,0.764440728,0.314918445,-0.079359173,0.283181386,3181,7160,3405,1654,8779,24179,good
842,23,female,2,own,little,NA,1943,18,repairs,2455,794,2344,1192,6785,5722,59,-0.349791969,0.409671053,0.096644834,0.493684112,0.79215502,5426,2599,4760,4353,10872,28010,bad
843,50,male,2,own,little,NA,1559,24,business,1293,726,2238,1958,6215,6867,208,0.372654393,0.655173715,0.176896951,0.167929335,0.482955093,3757,4838,4432,2237,1024,16288,good
844,47,male,2,own,little,NA,3422,18,furniture/equipment,2334,1501,2229,1319,7383,7086,396,-0.860717704,0.260236598,0.987336159,-0.247572757,0.608874346,8259,6775,2758,5842,14157,37791,good
845,35,male,2,own,NA,moderate,3976,21,furniture/equipment,2616,1218,2590,1884,8308,3617,358,-0.650237126,0.159492263,0.444103557,0.396404181,0.118908241,3363,2230,4360,4553,9684,24190,good
846,68,male,2,rent,NA,NA,6761,18,car,4606,1751,932,2444,9733,3835,457,0.711474518,0.160462614,0.531871767,0.307665619,0.130988178,4544,3458,3757,2853,8095,22707,bad
847,28,male,2,own,little,NA,1249,24,car,3825,1617,2674,2475,10591,9452,437,-0.545640886,0.070491946,0.873618529,0.055889526,0.501242995,2630,2430,4897,5021,14041,29019,good
848,59,male,2,own,little,little,1364,9,radio/TV,3419,450,1736,1030,6635,8534,190,0.67408225,0.185646705,0.9955689,-0.181215605,0.834989719,2102,4257,1165,1145,11218,19887,good
849,57,male,1,own,little,little,709,12,radio/TV,3097,683,1348,1032,6160,2690,33,-0.441447823,0.664219385,0.582714449,-0.246933834,0.896714991,4761,7118,3543,3938,14014,33374,bad
850,33,male,2,rent,little,little,2235,20,car,3705,1961,2419,749,8834,1163,325,0.28576382,0.881690612,0.812473821,-0.694164433,0.178035911,2465,7496,3781,4542,7894,26178,bad
851,43,male,2,own,NA,NA,4042,24,car,1314,607,859,2246,5026,4424,387,0.388301147,0.814125686,0.326941024,-0.14106671,0.584526792,4038,2898,3163,5363,8577,24039,good
852,35,male,2,free,little,NA,1471,15,radio/TV,845,1659,950,1562,5016,9211,396,0.025309506,0.68513431,0.305743957,0.009121733,0.921906718,2035,4643,3738,4805,7566,22787,good
853,32,male,1,free,little,little,1442,18,car,2849,1045,792,2391,7077,5442,413,-0.389378647,0.110431863,0.402703721,0.486864416,0.449175479,3480,4432,902,2969,13342,25125,bad
854,45,male,2,own,little,NA,10875,36,car,862,1191,2187,2215,6455,105,55,-0.574711247,0.289187446,0.672507263,0.038305291,0.846609248,8840,3448,4041,1284,2894,20507,good
855,33,male,2,own,moderate,NA,1474,24,car,2943,674,1244,2305,7166,7589,24,-0.933621291,0.309806875,0.682191689,0.008001435,0.220326089,7635,3905,2120,4589,1211,19460,good
856,40,female,2,own,NA,NA,894,10,education,2765,1331,2657,2404,9157,8759,162,-0.392107198,0.249956946,0.315239435,0.434803619,0.941855041,8806,5345,3792,3241,1028,22212,good
857,28,male,2,free,little,NA,3343,15,furniture/equipment,2688,1664,1538,971,6861,8295,231,0.306325581,0.51500566,0.133209924,0.351784416,0.776280986,4863,3292,3949,3640,4509,20253,good
858,29,female,2,own,little,little,3959,15,car,3505,428,1045,1279,6257,6066,215,0.876609637,0.535553815,0.632396256,-0.167950071,0.947200954,6027,2037,1294,2828,6890,19076,bad
859,26,male,2,rent,moderate,NA,3577,9,car,3781,1314,2666,1975,9736,8937,464,0.742408965,0.356885975,0.128325862,0.514788163,0.70895551,5559,2069,2831,1015,5285,16759,good
860,27,male,2,own,rich,NA,5804,24,car,1484,968,2854,1259,6565,217,282,0.532129553,0.353789159,0.578492508,0.067718333,0.427063539,7562,1790,2552,4989,12789,29682,good
861,28,male,2,own,little,NA,2169,18,business,2139,1675,1866,1395,7075,2651,391,0.576894687,0.828555598,0.693422128,-0.521977726,0.944363055,6975,4495,1219,5088,7787,25564,bad
862,35,female,2,own,little,little,2439,24,radio/TV,1327,1681,1777,2422,7207,5660,245,0.329969807,0.789292848,0.700611496,-0.489904345,0.348010099,4709,5112,3608,4471,10586,28486,bad
863,32,male,1,own,rich,NA,4526,27,furniture/equipment,3230,816,2997,1813,8856,4389,349,-0.479426285,0.307795832,0.753472111,-0.061267942,0.39895527,6702,2683,4534,5121,8980,28020,good
864,25,male,1,rent,little,NA,2210,10,furniture/equipment,4031,1818,541,1145,7535,946,237,0.814390061,0.913788444,0.872859422,-0.786647865,0.730727576,4207,6194,4189,3831,12835,31256,bad
